user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,credito_utilizado,frecuencia_ahorro,monto_promedio_ahorro,perfil_financiero
1134,56,M,Soltero,1,0,53214,15000,14379,Alta,11707.08,En riesgo
1135,43,M,Casado,1,0,53008,30000,20689,Baja,1590.24,En riesgo
1136,45,M,Soltero,3,1,27219,80000,68925,Baja,816.57,En riesgo
1137,67,M,Divorciado,3,0,73630,120000,70572,Media,7363.0,En observacion
1138,68,M,Unión libre,1,1,56422,50000,35186,Baja,1692.66,En riesgo
1139,39,M,Unión libre,1,1,29246,30000,24852,Baja,877.38,En riesgo
1140,47,M,Divorciado,1,1,56073,15000,2129,Media,5607.3,En observacion
1141,47,F,Casado,4,1,55934,80000,16655,Media,5593.4,En observacion
1142,22,M,Unión libre,3,1,14886,120000,41466,Alta,3274.92,En observacion
1143,47,F,Casado,4,0,40187,30000,12557,Media,4018.7,En observacion
1144,62,F,Divorciado,2,0,35710,50000,29849,Alta,7856.2,En observacion
1145,43,M,Casado,0,0,11098,30000,16279,Media,1109.8,En observacion
1146,50,M,Divorciado,3,1,31058,80000,12597,Media,3105.8,En observacion
1147,53,F,Soltero,0,1,8669,15000,14272,Baja,260.07,En riesgo
1148,46,M,Casado,4,1,15877,80000,34605,Media,1587.7,En observacion
1149,50,F,Divorciado,2,1,12649,120000,84739,Baja,379.47,En riesgo
1150,36,M,Divorciado,1,1,18596,30000,10686,Media,1859.6,En observacion
1151,40,F,Unión libre,0,0,28639,15000,5004,Alta,6300.58,En observacion
1152,52,M,Divorciado,1,0,57834,80000,8092,Baja,1735.02,En observacion
1153,59,F,Unión libre,3,0,25060,50000,32357,Media,2506.0,En riesgo
1154,18,F,Soltero,4,0,62131,120000,16704,Baja,1863.93,En observacion
1155,48,M,Unión libre,2,1,56746,50000,36793,Baja,1702.38,En riesgo
1156,25,F,Soltero,1,0,21985,50000,6244,Media,2198.5,En observacion
1157,24,M,Casado,0,1,74450,30000,2443,Media,7445.0,En observacion
1158,27,M,Unión libre,0,1,62104,30000,27003,Media,6210.4,En riesgo
1159,28,F,Soltero,1,0,50079,120000,113384,Alta,11017.38,En riesgo
1160,26,F,Soltero,3,0,12378,50000,14292,Alta,2723.16,Saludable
1161,41,F,Unión libre,1,1,29588,50000,22095,Baja,887.64,En observacion
1162,52,M,Divorciado,0,1,67566,120000,5408,Media,6756.6,En observacion
1163,44,M,Casado,3,0,72848,15000,9710,Alta,16026.56,En riesgo
1164,48,M,Unión libre,2,0,60621,50000,4243,Media,6062.1,En observacion
1165,48,F,Divorciado,0,0,16322,50000,39811,Media,1632.2,En riesgo
1166,65,M,Soltero,3,1,45101,15000,9371,Media,4510.1,En riesgo
1167,29,F,Unión libre,4,0,49081,120000,67948,Baja,1472.43,En observacion
1168,52,F,Unión libre,1,1,22862,30000,5276,Media,2286.2,En observacion
1169,21,M,Soltero,2,1,67091,15000,1713,Media,6709.1,En observacion
1170,24,M,Unión libre,0,0,72007,50000,40644,Baja,2160.21,En riesgo
1171,68,M,Divorciado,3,0,69305,30000,16727,Media,6930.5,En observacion
1172,45,M,Divorciado,2,0,79351,15000,10430,Baja,2380.53,En riesgo
1173,65,M,Casado,4,0,43182,15000,5560,Alta,9500.04,En observacion
1174,49,M,Soltero,1,1,64032,15000,2474,Media,6403.2,En observacion
1175,42,F,Casado,0,0,51595,30000,14857,Alta,11350.9,En observacion
1176,20,F,Soltero,4,1,78709,30000,6854,Media,7870.9,En observacion
1177,24,F,Unión libre,2,0,30683,80000,71373,Baja,920.49,En riesgo
1178,27,F,Unión libre,3,1,41775,15000,2784,Media,4177.5,En observacion
1179,44,M,Unión libre,2,0,24653,80000,79919,Media,2465.3,En riesgo
1180,30,M,Soltero,4,1,11447,80000,67561,Media,1144.7,En riesgo
1181,38,M,Divorciado,2,1,22845,30000,20223,Media,2284.5,En riesgo
1182,67,M,Divorciado,0,1,29532,50000,47647,Baja,885.96,En riesgo
1183,33,F,Casado,4,1,16188,50000,28467,Baja,485.64,En observacion
1184,27,M,Casado,4,1,69982,120000,50137,Media,6998.2,En observacion
1185,21,F,Divorciado,1,1,48543,120000,49260,Media,4854.3,En observacion
1186,70,F,Soltero,0,0,30443,50000,6557,Media,3044.3,En observacion
1187,23,F,Casado,1,0,9840,30000,8678,Baja,295.2,En observacion
1188,18,M,Unión libre,2,0,55373,80000,54865,Baja,1661.19,En riesgo
1189,21,M,Divorciado,3,0,57527,120000,53857,Media,5752.7,En observacion
1190,61,M,Unión libre,4,1,16134,50000,36207,Media,1613.4,En riesgo
1191,36,F,Divorciado,2,0,77153,80000,59409,Baja,2314.59,En riesgo
1192,25,M,Unión libre,0,0,72967,120000,76387,Media,7296.7,En riesgo
1193,29,F,Casado,4,0,10732,120000,75980,Alta,2361.04,En riesgo
1194,37,F,Unión libre,2,1,31115,80000,53161,Media,3111.5,En riesgo
1195,18,M,Divorciado,1,0,61580,15000,2006,Baja,1847.4,En observacion
1196,57,M,Divorciado,4,1,48646,80000,47805,Alta,10702.12,En observacion
1197,39,M,Casado,3,0,79365,120000,60202,Media,7936.5,En observacion
1198,51,M,Divorciado,2,1,27463,80000,11720,Alta,6041.86,Saludable
1199,35,F,Unión libre,3,1,25168,15000,1953,Baja,755.04,En observacion
1200,30,M,Divorciado,0,1,49380,30000,27284,Media,4938.0,En riesgo
1201,59,M,Unión libre,4,0,77995,50000,19624,Media,7799.5,En observacion
1202,42,M,Unión libre,4,1,23002,30000,29930,Media,2300.2,En riesgo
1203,32,M,Divorciado,3,0,21668,15000,7973,Baja,650.04,En observacion
1204,65,F,Unión libre,0,1,15854,15000,8207,Alta,3487.88,En observacion
1205,21,M,Soltero,0,1,35603,15000,3664,Media,3560.3,En observacion
1206,50,F,Casado,0,1,15185,50000,32407,Media,1518.5,En riesgo
1207,56,F,Divorciado,3,1,18877,50000,40639,Media,1887.7,En riesgo
1208,23,M,Casado,0,1,31397,120000,49460,Alta,6907.34,En observacion
1209,70,M,Divorciado,1,1,43554,50000,42984,Alta,9581.88,En riesgo
1210,45,F,Divorciado,1,1,33003,30000,3673,Baja,990.09,En observacion
1211,52,M,Soltero,1,0,36731,15000,11534,Media,3673.1,En riesgo
1212,36,F,Unión libre,1,1,65848,15000,4400,Baja,1975.44,En observacion
1213,53,F,Soltero,2,1,57704,15000,12902,Alta,12694.88,En riesgo
1214,69,F,Casado,2,0,54276,120000,108207,Baja,1628.28,En riesgo
1215,31,M,Casado,2,1,73836,30000,1784,Media,7383.6,En observacion
1216,19,F,Casado,4,1,42007,120000,60136,Media,4200.7,En observacion
1217,58,M,Soltero,4,1,42924,120000,6107,Alta,9443.28,Saludable
1218,65,M,Unión libre,4,0,58269,15000,10045,Baja,1748.07,En riesgo
1219,53,M,Unión libre,3,0,15883,15000,8955,Media,1588.3,En observacion
1220,52,F,Divorciado,2,0,33842,30000,22561,Media,3384.2,En riesgo
1221,22,M,Casado,1,1,54082,30000,14081,Baja,1622.46,En observacion
1222,59,F,Unión libre,2,0,59948,80000,10922,Media,5994.8,En observacion
1223,40,F,Soltero,4,0,31437,120000,107831,Media,3143.7,En riesgo
1224,62,M,Divorciado,3,1,72776,15000,12301,Media,7277.6,En riesgo
1225,29,F,Divorciado,4,1,37157,15000,7264,Media,3715.7,En observacion
1226,34,M,Casado,4,1,36180,15000,3163,Media,3618.0,En observacion
1227,21,M,Casado,1,1,46115,80000,72203,Baja,1383.45,En riesgo
1228,62,M,Unión libre,4,0,69463,50000,17463,Media,6946.3,En observacion
1229,39,M,Soltero,3,1,49525,120000,46840,Baja,1485.75,En observacion
1230,49,M,Soltero,2,1,36021,120000,14449,Media,3602.1,En observacion
1231,47,F,Divorciado,4,0,32397,80000,79916,Baja,971.91,En riesgo
1232,55,F,Casado,2,0,75518,80000,12401,Media,7551.8,En observacion
1233,52,F,Unión libre,3,0,75658,120000,72011,Media,7565.8,En riesgo
1234,58,F,Divorciado,4,1,22628,80000,23457,Baja,678.84,En observacion
1235,22,F,Casado,0,0,52391,50000,23254,Baja,1571.73,En observacion
1236,36,M,Unión libre,2,1,29186,15000,14747,Alta,6420.92,En riesgo
1237,58,M,Soltero,4,0,24038,120000,118044,Alta,5288.36,En riesgo
1238,18,F,Soltero,0,0,29347,120000,117016,Baja,880.41,En riesgo
1239,62,F,Unión libre,2,1,13207,120000,113484,Baja,396.21,En riesgo
1240,61,M,Casado,0,1,11695,50000,41315,Media,1169.5,En riesgo
1241,33,M,Casado,3,1,31981,50000,44141,Alta,7035.82,En riesgo
1242,69,F,Soltero,2,0,30724,120000,107717,Media,3072.4,En riesgo
1243,22,M,Soltero,0,1,9376,50000,36393,Media,937.6,En riesgo
1244,59,M,Unión libre,4,1,12847,15000,13844,Alta,2826.34,En riesgo
1245,52,M,Soltero,0,0,20760,120000,85679,Media,2076.0,En riesgo
1246,26,M,Soltero,4,0,12218,15000,2591,Media,1221.8,En observacion
1247,38,M,Soltero,3,1,26087,50000,33269,Media,2608.7,En riesgo
1248,32,F,Divorciado,0,1,20538,50000,2895,Baja,616.14,En observacion
1249,41,M,Casado,0,0,63672,80000,52729,Media,6367.2,En riesgo
1250,44,F,Unión libre,1,1,45814,30000,6237,Media,4581.4,En observacion
1251,38,F,Soltero,1,1,51203,50000,41046,Media,5120.3,En riesgo
1252,60,M,Soltero,3,1,29250,80000,15450,Media,2925.0,En observacion
1253,42,M,Casado,4,1,20082,30000,8863,Baja,602.46,En observacion
1254,56,F,Soltero,3,1,44472,80000,20258,Baja,1334.16,En observacion
1255,40,M,Unión libre,1,1,42993,80000,64173,Baja,1289.79,En riesgo
1256,50,M,Casado,3,0,33931,30000,13515,Media,3393.1,En observacion
1257,41,F,Casado,2,0,21343,30000,4841,Media,2134.3,En observacion
1258,52,F,Divorciado,1,0,76710,120000,19006,Media,7671.0,En observacion
1259,62,M,Unión libre,2,1,65589,120000,13971,Media,6558.9,En observacion
1260,68,M,Divorciado,0,0,26557,15000,5803,Media,2655.7,En observacion
1261,55,M,Casado,1,1,30326,50000,18117,Baja,909.78,En observacion
1262,44,F,Unión libre,1,1,52837,15000,12255,Media,5283.7,En riesgo
1263,40,M,Soltero,4,0,56865,15000,4841,Baja,1705.95,En observacion
1264,56,M,Unión libre,0,1,21819,15000,8685,Media,2181.9,En observacion
1265,66,M,Divorciado,3,1,69985,15000,2402,Alta,15396.7,Saludable
1266,20,F,Unión libre,2,0,28618,80000,64266,Baja,858.54,En riesgo
1267,42,M,Soltero,1,0,69598,50000,13012,Baja,2087.94,En observacion
1268,24,F,Soltero,0,1,74970,50000,34068,Baja,2249.1,En riesgo
1269,54,F,Casado,0,1,32112,15000,3876,Media,3211.2,En observacion
1270,57,F,Divorciado,3,0,51951,50000,34071,Baja,1558.53,En riesgo
1271,58,F,Divorciado,1,0,79502,80000,50951,Alta,17490.44,En riesgo
1272,48,M,Divorciado,1,1,43494,30000,4308,Media,4349.4,En observacion
1273,64,M,Soltero,3,0,71975,80000,48708,Baja,2159.25,En riesgo
1274,70,M,Unión libre,2,0,36520,30000,28512,Media,3652.0,En riesgo
1275,66,M,Soltero,1,1,71089,120000,29341,Baja,2132.67,En observacion
1276,38,M,Divorciado,2,0,13466,15000,2924,Baja,403.98,En observacion
1277,42,M,Divorciado,3,1,34798,15000,2687,Media,3479.8,En observacion
1278,51,F,Soltero,0,1,33828,120000,78490,Alta,7442.16,En riesgo
1279,46,F,Soltero,0,1,66940,80000,78642,Media,6694.0,En riesgo
1280,29,M,Unión libre,4,1,36443,15000,3441,Media,3644.3,En observacion
1281,57,M,Casado,3,0,14297,30000,26716,Media,1429.7,En riesgo
1282,38,M,Casado,2,0,74770,50000,31800,Alta,16449.4,En riesgo
1283,55,F,Casado,4,1,72428,80000,33094,Media,7242.8,En observacion
1284,41,F,Unión libre,4,1,61696,15000,5962,Baja,1850.88,En observacion
1285,64,M,Divorciado,4,1,9420,120000,90063,Media,942.0,En riesgo
1286,40,M,Divorciado,3,1,58658,120000,22855,Media,5865.8,En observacion
1287,26,M,Soltero,4,1,45327,30000,1571,Baja,1359.81,En observacion
1288,43,F,Divorciado,0,1,13392,80000,28773,Media,1339.2,En observacion
1289,57,F,Divorciado,4,0,41988,50000,42359,Media,4198.8,En riesgo
1290,66,F,Divorciado,0,1,62328,80000,66388,Alta,13712.16,En riesgo
1291,68,F,Divorciado,4,0,32499,30000,27088,Baja,974.97,En riesgo
1292,62,M,Unión libre,2,0,64055,80000,11871,Media,6405.5,En observacion
1293,19,M,Unión libre,3,1,59161,120000,90893,Media,5916.1,En riesgo
1294,49,M,Divorciado,2,0,72563,50000,37962,Alta,15963.86,En riesgo
1295,42,M,Divorciado,4,0,13037,120000,90480,Media,1303.7,En riesgo
1296,47,M,Unión libre,0,0,44873,50000,24238,Alta,9872.06,En observacion
1297,65,M,Casado,3,0,38988,120000,65973,Media,3898.8,En observacion
1298,21,M,Soltero,4,1,67128,15000,6046,Media,6712.8,En observacion
1299,31,M,Soltero,4,1,36490,50000,42599,Media,3649.0,En riesgo
1300,36,M,Casado,2,0,52356,80000,54969,Media,5235.6,En riesgo
1301,27,M,Divorciado,4,0,73794,80000,50090,Media,7379.4,En riesgo
1302,46,M,Casado,4,1,27931,15000,10509,Alta,6144.82,En riesgo
1303,67,M,Unión libre,2,1,48104,80000,24907,Media,4810.4,En observacion
1304,52,F,Divorciado,3,1,12055,30000,8288,Baja,361.65,En observacion
1305,55,M,Casado,2,1,55981,30000,15314,Alta,12315.82,En observacion
1306,28,F,Soltero,2,0,59741,80000,22746,Media,5974.1,En observacion
1307,50,M,Divorciado,3,0,21547,80000,45967,Baja,646.41,En observacion
1308,39,F,Unión libre,2,1,56509,80000,2876,Baja,1695.27,En observacion
1309,29,F,Casado,3,0,8335,30000,20201,Media,833.5,En riesgo
1310,21,F,Divorciado,0,1,25637,120000,47277,Media,2563.7,En observacion
1311,67,M,Soltero,4,1,31581,80000,72122,Media,3158.1,En riesgo
1312,63,M,Divorciado,0,1,76420,30000,7456,Alta,16812.4,Saludable
1313,20,M,Unión libre,1,0,78504,120000,117086,Media,7850.4,En riesgo
1314,25,F,Unión libre,0,0,34856,30000,18119,Alta,7668.32,En riesgo
1315,39,M,Casado,4,0,64504,120000,90798,Baja,1935.12,En riesgo
1316,58,F,Soltero,3,1,36765,50000,23981,Baja,1102.95,En observacion
1317,53,F,Unión libre,4,0,52378,50000,44138,Baja,1571.34,En riesgo
1318,33,M,Soltero,2,1,34332,30000,5932,Media,3433.2,En observacion
1319,64,F,Soltero,3,1,23815,30000,25543,Media,2381.5,En riesgo
1320,21,M,Casado,2,1,78891,50000,14584,Alta,17356.02,Saludable
1321,63,F,Unión libre,4,1,47777,120000,61020,Baja,1433.31,En observacion
1322,46,F,Casado,3,1,70889,15000,12050,Baja,2126.67,En riesgo
1323,41,F,Soltero,1,1,78303,80000,40273,Baja,2349.09,En observacion
1324,64,F,Soltero,4,1,70361,15000,12773,Media,7036.1,En riesgo
1325,37,M,Unión libre,3,0,41218,50000,39299,Alta,9067.96,En riesgo
1326,67,F,Soltero,0,1,23952,30000,14832,Alta,5269.44,En observacion
1327,22,F,Soltero,0,1,17496,15000,5167,Alta,3849.12,En observacion
1328,58,M,Soltero,4,0,26529,50000,45024,Media,2652.9,En riesgo
1329,46,M,Soltero,3,1,33984,120000,84208,Media,3398.4,En riesgo
1330,28,M,Casado,4,0,50023,80000,1425,Alta,11005.06,Saludable
1331,45,F,Unión libre,3,1,17865,80000,65618,Media,1786.5,En riesgo
1332,63,F,Unión libre,4,0,51078,15000,10556,Baja,1532.34,En riesgo
1333,33,M,Unión libre,3,1,24514,15000,4372,Baja,735.42,En observacion
1334,34,M,Unión libre,4,0,20886,50000,41228,Alta,4594.92,En riesgo
1335,36,F,Soltero,0,1,18980,120000,76022,Alta,4175.6,En riesgo
1336,58,F,Divorciado,3,0,69290,50000,4544,Media,6929.0,En observacion
1337,70,F,Divorciado,4,0,22172,120000,49829,Baja,665.16,En observacion
1338,70,F,Soltero,4,1,67415,15000,10237,Media,6741.5,En riesgo
1339,63,M,Casado,2,0,57090,30000,7009,Alta,12559.8,Saludable
1340,42,F,Unión libre,1,0,62645,15000,14951,Media,6264.5,En riesgo
1341,63,M,Divorciado,4,1,9106,15000,13410,Alta,2003.32,En riesgo
1342,24,M,Unión libre,4,0,51478,80000,6675,Media,5147.8,En observacion
1343,45,M,Casado,0,1,52461,15000,5164,Media,5246.1,En observacion
1344,41,M,Unión libre,4,0,69137,50000,31274,Media,6913.7,En riesgo
1345,22,M,Casado,2,1,28607,15000,3053,Baja,858.21,En observacion
1346,45,M,Unión libre,3,0,19517,30000,16700,Alta,4293.74,En observacion
1347,62,M,Unión libre,4,0,62243,30000,28531,Media,6224.3,En riesgo
1348,19,F,Casado,2,0,59853,30000,18876,Media,5985.3,En riesgo
1349,26,M,Soltero,0,0,51918,120000,84928,Media,5191.8,En riesgo
1350,26,M,Unión libre,0,0,35308,30000,12515,Baja,1059.24,En observacion
1351,62,M,Unión libre,2,1,63435,80000,22107,Media,6343.5,En observacion
1352,50,F,Casado,1,1,16343,80000,1722,Media,1634.3,En observacion
1353,56,F,Unión libre,4,0,16751,120000,30629,Media,1675.1,En observacion
1354,38,F,Unión libre,4,0,28911,80000,56677,Baja,867.33,En riesgo
1355,34,M,Soltero,2,1,37066,15000,7145,Baja,1111.98,En observacion
1356,47,F,Soltero,4,0,46149,80000,63554,Baja,1384.47,En riesgo
1357,64,M,Soltero,3,0,46001,120000,14071,Baja,1380.03,En observacion
1358,59,F,Casado,1,1,32394,120000,81767,Media,3239.4,En riesgo
1359,33,M,Unión libre,3,0,23065,30000,21262,Media,2306.5,En riesgo
1360,47,F,Divorciado,1,0,10898,50000,12676,Alta,2397.56,Saludable
1361,29,F,Divorciado,3,1,57149,15000,12849,Alta,12572.78,En riesgo
1362,48,M,Unión libre,4,1,57784,15000,13000,Alta,12712.48,En riesgo
1363,18,F,Casado,3,1,29262,120000,40915,Media,2926.2,En observacion
1364,45,M,Soltero,2,1,69898,30000,26231,Media,6989.8,En riesgo
1365,50,M,Soltero,4,1,50962,50000,47560,Baja,1528.86,En riesgo
1366,56,M,Unión libre,4,0,19302,80000,16472,Baja,579.06,En observacion
1367,63,M,Casado,1,1,36897,50000,44216,Media,3689.7,En riesgo
1368,59,F,Divorciado,3,0,64321,50000,47606,Baja,1929.63,En riesgo
1369,46,F,Divorciado,0,0,16968,50000,30803,Alta,3732.96,En riesgo
1370,37,M,Soltero,3,1,34163,15000,11802,Baja,1024.89,En riesgo
1371,26,F,Soltero,1,0,29936,15000,2149,Media,2993.6,En observacion
1372,45,M,Divorciado,1,0,38590,80000,30505,Media,3859.0,En observacion
1373,24,M,Soltero,3,0,74136,80000,78004,Baja,2224.08,En riesgo
1374,56,F,Unión libre,4,0,21974,50000,45135,Baja,659.22,En riesgo
1375,41,M,Divorciado,1,0,58261,50000,23726,Media,5826.1,En observacion
1376,40,F,Unión libre,4,0,59885,50000,13685,Media,5988.5,En observacion
1377,51,F,Soltero,1,0,29837,30000,3174,Alta,6564.14,Saludable
1378,55,M,Casado,3,0,62216,15000,12463,Baja,1866.48,En riesgo
1379,26,M,Casado,1,0,71386,50000,14297,Media,7138.6,En observacion
1380,20,M,Divorciado,4,0,72434,80000,38405,Media,7243.4,En observacion
1381,66,M,Unión libre,2,1,73936,30000,2633,Alta,16265.92,Saludable
1382,30,M,Casado,3,1,24453,30000,17744,Media,2445.3,En observacion
1383,50,F,Casado,4,0,56583,30000,18676,Baja,1697.49,En riesgo
1384,27,F,Casado,1,0,28747,50000,39309,Media,2874.7,En riesgo
1385,48,F,Unión libre,0,1,18289,30000,2228,Media,1828.9,En observacion
1386,37,M,Unión libre,3,1,77220,50000,26291,Baja,2316.6,En observacion
1387,20,M,Casado,2,0,44421,80000,15527,Media,4442.1,En observacion
1388,25,F,Soltero,1,0,67433,15000,14513,Media,6743.3,En riesgo
1389,44,M,Unión libre,3,0,23882,120000,46248,Alta,5254.04,En observacion
1390,61,M,Unión libre,4,1,39412,15000,12689,Media,3941.2,En riesgo
1391,28,F,Soltero,2,0,51964,30000,16686,Media,5196.4,En observacion
1392,67,M,Unión libre,3,0,65736,120000,20904,Media,6573.6,En observacion
1393,67,F,Casado,1,1,38940,30000,23946,Media,3894.0,En riesgo
1394,58,M,Casado,1,0,12871,120000,19920,Media,1287.1,En observacion
1395,61,M,Soltero,0,0,64038,30000,3967,Media,6403.8,En observacion
1396,27,M,Casado,4,1,45348,15000,9603,Media,4534.8,En riesgo
1397,48,M,Divorciado,1,0,11496,30000,28676,Baja,344.88,En riesgo
1398,37,M,Soltero,3,0,33083,15000,5232,Media,3308.3,En observacion
1399,54,F,Divorciado,2,0,40333,50000,37188,Alta,8873.26,En riesgo
1400,63,F,Divorciado,0,1,56528,15000,8203,Alta,12436.16,En observacion
1401,62,M,Casado,2,0,47461,80000,57461,Media,4746.1,En riesgo
1402,18,M,Soltero,2,1,77542,80000,74617,Media,7754.2,En riesgo
1403,39,F,Casado,0,0,19940,80000,24153,Alta,4386.8,En observacion
1404,30,M,Unión libre,1,1,74198,30000,10860,Baja,2225.94,En observacion
1405,34,M,Unión libre,3,0,29584,15000,7918,Media,2958.4,En observacion
1406,20,F,Unión libre,4,1,45996,15000,12915,Alta,10119.12,En riesgo
1407,19,M,Soltero,2,1,14482,120000,30626,Media,1448.2,En observacion
1408,43,F,Casado,0,0,36648,30000,19434,Media,3664.8,En riesgo
1409,26,M,Soltero,3,1,42721,120000,12258,Baja,1281.63,En observacion
1410,32,M,Soltero,3,0,48701,120000,46068,Media,4870.1,En observacion
1411,50,M,Soltero,3,1,61569,120000,53285,Media,6156.9,En observacion
1412,40,M,Casado,4,0,14948,15000,245,Alta,3288.56,Saludable
1413,60,F,Unión libre,4,1,8490,30000,8481,Baja,254.7,En observacion
1414,28,F,Casado,1,1,59197,50000,32905,Baja,1775.91,En riesgo
1415,37,M,Casado,0,0,66993,15000,1489,Media,6699.3,En observacion
1416,63,M,Unión libre,0,1,76154,30000,15990,Baja,2284.62,En observacion
1417,65,F,Divorciado,2,0,47404,15000,7242,Alta,10428.88,En observacion
1418,40,M,Soltero,1,0,51034,30000,27287,Media,5103.4,En riesgo
1419,59,F,Unión libre,2,0,43823,15000,9140,Baja,1314.69,En riesgo
1420,65,M,Casado,2,0,65067,80000,73927,Media,6506.7,En riesgo
1421,50,F,Divorciado,2,0,76098,50000,11136,Media,7609.8,En observacion
1422,41,M,Casado,0,1,42560,15000,11255,Baja,1276.8,En riesgo
1423,49,F,Soltero,1,1,25286,120000,2703,Alta,5562.92,Saludable
1424,33,F,Divorciado,1,1,74849,15000,5325,Baja,2245.47,En observacion
1425,32,M,Divorciado,2,1,62276,120000,112654,Alta,13700.72,En riesgo
1426,48,M,Casado,4,0,9115,80000,33001,Alta,2005.3,En observacion
1427,56,F,Divorciado,2,1,73980,120000,30218,Media,7398.0,En observacion
1428,44,M,Soltero,4,0,16786,50000,41776,Media,1678.6,En riesgo
1429,49,M,Casado,4,1,29659,50000,40586,Media,2965.9,En riesgo
1430,44,M,Soltero,3,1,30458,120000,75696,Baja,913.74,En riesgo
1431,53,F,Casado,2,0,29344,80000,60303,Media,2934.4,En riesgo
1432,43,F,Casado,1,1,49019,50000,28810,Media,4901.9,En observacion
1433,65,F,Soltero,2,1,21998,50000,39431,Baja,659.94,En riesgo
1434,31,M,Unión libre,1,1,49601,15000,5632,Media,4960.1,En observacion
1435,29,M,Casado,0,1,74212,80000,60763,Baja,2226.36,En riesgo
1436,65,F,Divorciado,1,0,59178,30000,24818,Media,5917.8,En riesgo
1437,20,F,Casado,3,0,49625,120000,103078,Baja,1488.75,En riesgo
1438,37,M,Casado,4,0,13946,50000,17736,Baja,418.38,En observacion
1439,60,M,Unión libre,1,0,43001,80000,57571,Alta,9460.22,En riesgo
1440,40,F,Divorciado,4,0,61340,15000,12307,Alta,13494.8,En riesgo
1441,66,F,Unión libre,3,1,8782,120000,74650,Baja,263.46,En riesgo
1442,69,F,Soltero,0,1,71754,15000,766,Media,7175.4,En observacion
1443,62,M,Unión libre,4,0,74315,30000,16322,Baja,2229.45,En observacion
1444,55,M,Casado,1,1,22938,50000,28958,Media,2293.8,En observacion
